product_id,region,category,base_cost,brand_strength_score,price_tier,max_allowed_mark_uppct,recommended_selling_price,mark_up_pct_used,warning,markup_violation
11002,Germany,Food & Refreshment,8.04,7,Standard,28,10.2912,28.000000000000004,OK,True
11003,UK,Home Care,14.64,10,Premium,50,21.96,50.0,OK,False
11004,UK,Food & Refreshment,14.5,7,Standard,28,18.56,27.99999999999998,OK,False
11005,UK,Personal Care,3.62,2,Value,15,4.162999999999999,14.999999999999968,OK,False
11006,UK,Food & Refreshment,12.26,1,Value,12,13.7312,12.00000000000001,OK,True
11007,Spain,Food & Refreshment,3.36,4,Standard,28,4.3008,28.000000000000004,OK,True
11008,UK,Home Care,3.6,2,Value,10,3.96,10.000000000000009,OK,True
11009,Spain,Home Care,10.3,8,Premium,50,15.45,50.0,OK,False
11010,Spain,Home Care,6.37,10,Premium,50,9.555,50.0,OK,False
11011,UK,Personal Care,14.01,7,Standard,30,18.213,30.000000000000004,OK,True
11012,UK,Personal Care,1.79,8,Premium,60,2.8640000000000003,60.00000000000001,OK,True
11013,France,Home Care,7.92,6,Standard,25,9.9,25.0,OK,False
11014,Germany,Home Care,13.82,1,Value,10,15.202000000000002,10.000000000000009,OK,True
11015,UK,Personal Care,13.61,9,Premium,60,21.776,60.00000000000001,OK,True
11016,France,Personal Care,2.77,6,Standard,30,3.601,30.000000000000004,OK,True
11017,France,Personal Care,5.82,10,Premium,60,9.312,60.00000000000001,OK,True
11018,Germany,Personal Care,9.48,1,Value,15,10.902,14.999999999999991,OK,False
11019,Spain,Home Care,2.81,1,Value,10,3.091,10.000000000000009,OK,True
11020,UK,Personal Care,14.54,8,Premium,60,23.264,60.00000000000001,OK,True
11021,Germany,Home Care,13.76,6,Standard,25,17.2,25.0,OK,False
11022,UK,Food & Refreshment,2.92,8,Premium,55,4.526,55.00000000000001,OK,True
11023,France,Food & Refreshment,2.26,8,Premium,55,3.5029999999999997,55.00000000000001,OK,True
11024,France,Personal Care,1.74,8,Premium,60,2.7840000000000003,60.00000000000001,OK,True
11025,Spain,Food & Refreshment,13.69,10,Premium,55,21.2195,55.00000000000001,OK,True
11026,France,Food & Refreshment,3.31,7,Standard,28,4.236800000000001,28.000000000000025,OK,True
11027,France,Food & Refreshment,6.54,7,Standard,28,8.3712,28.000000000000004,OK,True
11028,Germany,Personal Care,7.01,10,Premium,60,11.216,60.00000000000003,OK,True
11029,UK,Personal Care,9.19,4,Standard,30,11.947,30.000000000000004,OK,True
11030,UK,Food & Refreshment,1.54,9,Premium,55,2.387,55.00000000000001,OK,True
11031,Germany,Home Care,3.79,2,Value,10,4.1690000000000005,10.000000000000009,OK,True
11032,Spain,Food & Refreshment,14.01,9,Premium,55,21.7155,54.999999999999986,OK,False
11033,UK,Personal Care,13.67,10,Premium,60,21.872,60.00000000000001,OK,True
11034,France,Personal Care,11.83,3,Value,15,13.6045,14.999999999999991,OK,False
11035,UK,Personal Care,0.78,2,Value,15,0.8969999999999999,14.999999999999991,OK,False
11036,France,Food & Refreshment,5.24,4,Standard,28,6.7072,28.000000000000004,OK,True
11037,Spain,Home Care,9.61,5,Standard,25,12.0125,25.0,OK,False
11038,Germany,Personal Care,4.49,2,Value,15,5.1635,14.999999999999991,OK,False
11039,UK,Personal Care,13.69,1,Value,15,15.743499999999996,14.999999999999991,OK,False
11040,Germany,Food & Refreshment,9.69,10,Premium,55,15.0195,55.00000000000001,OK,True
11041,UK,Home Care,1.54,5,Standard,25,1.925,25.0,OK,False
11042,France,Food & Refreshment,13.68,9,Premium,55,21.204,55.00000000000001,OK,True
11043,Germany,Personal Care,14.39,5,Standard,30,18.707,30.000000000000004,OK,True
11044,UK,Home Care,1.63,10,Premium,50,2.445,50.0,OK,False
11045,France,Home Care,8.22,9,Premium,50,12.330000000000002,50.0,OK,False
11046,Germany,Personal Care,4.9,10,Premium,60,7.840000000000001,60.00000000000001,OK,True
11047,Germany,Home Care,6.2,6,Standard,25,7.75,25.0,OK,False
11048,UK,Home Care,3.1,3,Value,10,3.4100000000000006,10.000000000000009,OK,True
11049,UK,Food & Refreshment,8.88,4,Standard,28,11.3664,28.000000000000004,OK,True
11050,UK,Personal Care,14.39,4,Standard,30,18.707,30.000000000000004,OK,True
11051,France,Personal Care,7.79,1,Value,15,8.958499999999999,14.999999999999991,OK,False
11052,UK,Personal Care,1.7,3,Value,15,1.955,14.999999999999991,OK,False
11053,Germany,Personal Care,9.49,3,Value,15,10.9135,14.999999999999991,OK,False
11054,Germany,Personal Care,5.43,1,Value,15,6.2444999999999995,14.999999999999991,OK,False
11055,UK,Home Care,12.91,9,Premium,50,19.365,50.00000000000002,OK,True
11056,UK,Food & Refreshment,6.8,1,Value,12,7.616,12.00000000000001,OK,True
11057,Spain,Personal Care,3.3,9,Premium,60,5.28,60.00000000000001,OK,True
11058,Germany,Food & Refreshment,3.27,1,Value,12,3.6624,12.00000000000001,OK,True
11059,France,Food & Refreshment,11.65,2,Value,12,13.048000000000002,12.00000000000001,OK,True
11060,Spain,Home Care,4.35,2,Value,10,4.785,10.000000000000009,OK,True
11061,UK,Personal Care,11.62,6,Standard,30,15.106,30.000000000000004,OK,True
11062,UK,Home Care,3.49,7,Standard,25,4.362500000000001,25.00000000000002,OK,True
11063,Germany,Personal Care,5.16,1,Value,15,5.933999999999999,14.999999999999991,OK,False
11064,UK,Home Care,7.25,3,Value,10,7.975,10.000000000000009,OK,True
11065,France,Food & Refreshment,14.18,2,Value,12,15.8816,12.00000000000001,OK,True
11066,Germany,Personal Care,14.01,8,Premium,60,22.416,60.00000000000001,OK,True
11067,UK,Food & Refreshment,3.5,9,Premium,55,5.425,55.00000000000001,OK,True
11068,Germany,Food & Refreshment,5.69,2,Value,12,6.372800000000001,12.00000000000001,OK,True
11069,UK,Home Care,2.67,2,Value,10,2.9370000000000003,10.000000000000009,OK,True
11070,UK,Personal Care,7.89,10,Premium,60,12.624,60.00000000000001,OK,True
11071,UK,Food & Refreshment,7.18,9,Premium,55,11.129,55.00000000000001,OK,True
11072,France,Home Care,13.56,4,Standard,25,16.95,25.0,OK,False
11073,France,Personal Care,13.99,5,Standard,30,18.187,30.000000000000004,OK,True
11074,Germany,Personal Care,6.06,9,Premium,60,9.696,60.00000000000001,OK,True
11075,UK,Food & Refreshment,7.63,6,Standard,28,9.7664,28.000000000000004,OK,True
11076,UK,Personal Care,13.5,10,Premium,60,21.6,60.00000000000001,OK,True
11077,France,Food & Refreshment,12.2,9,Premium,55,18.91,55.00000000000001,OK,True
11078,UK,Personal Care,0.55,9,Premium,60,0.8800000000000001,60.00000000000001,OK,True
11079,France,Home Care,5.14,7,Standard,25,6.425,25.0,OK,False
11080,UK,Food & Refreshment,6.62,10,Premium,55,10.261,55.00000000000001,OK,True
11081,Germany,Food & Refreshment,3.83,9,Premium,55,5.9365000000000006,55.00000000000001,OK,True
11082,UK,Personal Care,3.39,5,Standard,30,4.407,30.000000000000004,OK,True
11083,UK,Personal Care,1.05,5,Standard,30,1.3650000000000002,30.000000000000004,OK,True
11084,Spain,Food & Refreshment,9.83,8,Premium,55,15.2365,55.00000000000001,OK,True
11085,France,Personal Care,4.31,10,Premium,60,6.896,60.00000000000001,OK,True
11086,UK,Home Care,1.26,4,Standard,25,1.575,25.0,OK,False
11087,UK,Personal Care,3.85,9,Premium,60,6.16,60.00000000000001,OK,True
11088,Spain,Home Care,12.13,7,Standard,25,15.1625,25.0,OK,False
11089,Spain,Home Care,12.85,7,Standard,25,16.0625,25.0,OK,False
11090,France,Home Care,7.5,3,Value,10,8.25,10.000000000000009,OK,True
11091,Spain,Home Care,6.53,4,Standard,25,8.1625,25.0,OK,False
11092,Germany,Home Care,14.68,7,Standard,25,18.35,25.00000000000002,OK,True
11093,Spain,Personal Care,3.41,5,Standard,30,4.433000000000001,30.00000000000003,OK,True
11094,Germany,Home Care,3.62,3,Value,10,3.9820000000000007,10.000000000000009,OK,True
11095,France,Personal Care,4.73,1,Value,15,5.4395,14.999999999999991,OK,False
11096,France,Home Care,3.0,7,Standard,25,3.75,25.0,OK,False
11097,France,Food & Refreshment,6.0,6,Standard,28,7.68,28.000000000000004,OK,True
11098,France,Home Care,13.71,10,Premium,50,20.565,50.0,OK,False
11099,France,Food & Refreshment,9.42,7,Standard,28,12.0576,28.000000000000004,OK,True
11100,Germany,Home Care,6.47,2,Value,10,7.117,10.000000000000009,OK,True
11101,Germany,Home Care,14.05,4,Standard,25,17.5625,25.0,OK,False
11102,France,Home Care,1.2,2,Value,10,1.32,10.000000000000009,OK,True
11103,Spain,Food & Refreshment,3.55,8,Premium,55,5.5024999999999995,55.00000000000001,OK,True
11104,UK,Food & Refreshment,8.71,7,Standard,28,11.1488,28.000000000000004,OK,True
11105,France,Home Care,9.43,1,Value,10,10.373,10.000000000000009,OK,True
11106,Spain,Personal Care,1.07,2,Value,15,1.2305,14.999999999999991,OK,False
11107,UK,Home Care,6.34,2,Value,10,6.974,10.000000000000009,OK,True
11108,France,Food & Refreshment,9.91,4,Standard,28,12.6848,28.000000000000004,OK,True
11109,France,Home Care,10.62,3,Value,10,11.682,10.000000000000009,OK,True
11110,Germany,Food & Refreshment,9.75,1,Value,12,10.920000000000002,12.00000000000001,OK,True
11111,UK,Food & Refreshment,5.15,2,Value,12,5.768000000000001,12.00000000000001,OK,True
11112,UK,Food & Refreshment,1.86,9,Premium,55,2.8830000000000005,55.00000000000003,OK,True
11113,Spain,Home Care,6.69,1,Value,10,7.359000000000001,10.000000000000009,OK,True
11114,Germany,Food & Refreshment,2.37,9,Premium,55,3.6735,55.00000000000001,OK,True
11115,Germany,Food & Refreshment,14.24,7,Standard,28,18.2272,28.000000000000004,OK,True
11116,Germany,Home Care,7.39,2,Value,10,8.129,10.000000000000009,OK,True
11117,Germany,Food & Refreshment,5.1,2,Value,12,5.712,12.00000000000001,OK,True
11118,UK,Home Care,11.61,5,Standard,25,14.5125,25.0,OK,False
11119,UK,Food & Refreshment,7.72,5,Standard,28,9.8816,28.000000000000004,OK,True
11120,France,Personal Care,5.0,4,Standard,30,6.5,30.000000000000004,OK,True
11121,France,Personal Care,12.27,10,Premium,60,19.632,60.00000000000001,OK,True
11122,Germany,Food & Refreshment,13.07,10,Premium,55,20.2585,55.00000000000001,OK,True
11123,Germany,Personal Care,10.26,3,Value,15,11.799,14.999999999999991,OK,False
11124,Germany,Home Care,1.18,4,Standard,25,1.475,25.0,OK,False
11125,France,Personal Care,8.71,10,Premium,60,13.936000000000002,60.00000000000001,OK,True
11126,Spain,Food & Refreshment,11.57,4,Standard,28,14.8096,28.000000000000004,OK,True
11127,Spain,Food & Refreshment,2.48,2,Value,12,2.7776,12.00000000000001,OK,True
11128,France,Home Care,3.82,5,Standard,25,4.7749999999999995,25.0,OK,False
11129,France,Food & Refreshment,13.3,5,Standard,28,17.024,28.000000000000004,OK,True
11130,France,Home Care,0.79,5,Standard,25,0.9875,25.0,OK,False
11131,France,Personal Care,11.41,10,Premium,60,18.256,60.00000000000001,OK,True
11132,France,Personal Care,7.37,1,Value,15,8.4755,14.999999999999991,OK,False
11133,France,Home Care,6.98,6,Standard,25,8.725000000000001,25.00000000000002,OK,True
11134,Germany,Home Care,0.6,2,Value,10,0.66,10.000000000000009,OK,True
11135,Germany,Food & Refreshment,12.38,7,Standard,28,15.8464,28.000000000000004,OK,True
11136,Germany,Personal Care,5.72,4,Standard,30,7.436,30.000000000000004,OK,True
11137,Germany,Home Care,8.34,5,Standard,25,10.425,25.0,OK,False
11138,France,Personal Care,10.32,5,Standard,30,13.416,30.000000000000004,OK,True
11139,Spain,Home Care,10.69,5,Standard,25,13.3625,25.0,OK,False
11140,UK,Personal Care,14.36,2,Value,15,16.514,14.999999999999991,OK,False
11141,France,Food & Refreshment,8.2,5,Standard,28,10.496,28.000000000000004,OK,True
11142,UK,Personal Care,6.3,3,Value,15,7.244999999999999,14.999999999999991,OK,False
11143,Spain,Personal Care,14.33,4,Standard,30,18.629,30.000000000000004,OK,True
11144,Germany,Personal Care,9.81,2,Value,15,11.2815,14.999999999999991,OK,False
11145,Spain,Personal Care,4.82,4,Standard,30,6.266000000000001,30.000000000000004,OK,True
11146,France,Personal Care,2.33,9,Premium,60,3.728,60.00000000000001,OK,True
11147,Germany,Food & Refreshment,12.72,8,Premium,55,19.716,55.00000000000001,OK,True
11148,France,Home Care,5.75,3,Value,10,6.325,10.000000000000009,OK,True
11149,Germany,Personal Care,10.08,1,Value,15,11.592,14.999999999999991,OK,False
11150,UK,Food & Refreshment,7.33,1,Value,12,8.2096,11.99999999999999,OK,False
11151,UK,Personal Care,3.38,6,Standard,30,4.394,30.000000000000004,OK,True
11152,UK,Personal Care,9.22,3,Value,15,10.603,14.999999999999991,OK,False
11153,Spain,Home Care,1.38,4,Standard,25,1.725,25.0,OK,False
11154,France,Personal Care,6.49,1,Value,15,7.4635,14.999999999999991,OK,False
11155,Spain,Food & Refreshment,8.43,8,Premium,55,13.0665,55.00000000000001,OK,True
11156,UK,Food & Refreshment,6.82,1,Value,12,7.638400000000001,12.00000000000001,OK,True
11157,France,Home Care,11.36,5,Standard,25,14.2,25.0,OK,False
11158,UK,Personal Care,12.5,6,Standard,30,16.25,30.000000000000004,OK,True
11159,Spain,Food & Refreshment,11.68,2,Value,12,13.081600000000002,12.00000000000001,OK,True
11160,Spain,Personal Care,1.06,7,Standard,30,1.378,30.000000000000004,OK,True
11161,Spain,Personal Care,3.31,7,Standard,30,4.303,30.000000000000004,OK,True
11162,UK,Personal Care,8.28,1,Value,15,9.521999999999998,14.999999999999991,OK,False
11163,France,Home Care,14.05,4,Standard,25,17.5625,25.0,OK,False
11164,France,Personal Care,12.61,4,Standard,30,16.393,30.000000000000004,OK,True
11165,UK,Food & Refreshment,12.72,5,Standard,28,16.2816,28.000000000000004,OK,True
11166,France,Personal Care,4.9,1,Value,15,5.635,14.999999999999991,OK,False
11167,UK,Food & Refreshment,6.73,1,Value,12,7.537600000000001,12.00000000000001,OK,True
11168,France,Personal Care,7.33,7,Standard,30,9.529,30.000000000000004,OK,True
11169,Germany,Food & Refreshment,2.78,9,Premium,55,4.309,55.00000000000003,OK,True
11170,Germany,Food & Refreshment,0.95,1,Value,12,1.064,12.00000000000001,OK,True
11171,Spain,Personal Care,14.23,2,Value,15,16.3645,14.999999999999991,OK,False
11172,Germany,Personal Care,3.99,6,Standard,30,5.187,30.000000000000004,OK,True
11173,Germany,Food & Refreshment,3.98,6,Standard,28,5.0944,28.000000000000004,OK,True
11174,Germany,Home Care,1.71,2,Value,10,1.881,10.000000000000009,OK,True
11175,UK,Personal Care,13.96,9,Premium,60,22.336,60.00000000000001,OK,True
11176,Germany,Home Care,8.91,4,Standard,25,11.1375,25.0,OK,False
11177,Germany,Personal Care,10.17,7,Standard,30,13.221,30.000000000000004,OK,True
11178,Spain,Personal Care,13.72,6,Standard,30,17.836000000000002,30.000000000000004,OK,True
11179,Germany,Personal Care,5.51,3,Value,15,6.336499999999999,14.999999999999991,OK,False
11180,Germany,Personal Care,9.51,8,Premium,60,15.216,60.00000000000001,OK,True
11181,France,Home Care,1.06,7,Standard,25,1.3250000000000002,25.0,OK,False
11182,Spain,Personal Care,3.21,9,Premium,60,5.136,60.00000000000001,OK,True
11183,Spain,Food & Refreshment,12.55,3,Value,12,14.056000000000004,12.00000000000001,OK,True
11184,Spain,Food & Refreshment,11.62,1,Value,12,13.0144,12.00000000000001,OK,True
11185,Spain,Home Care,5.58,2,Value,10,6.138000000000001,10.000000000000009,OK,True
11186,Spain,Personal Care,5.96,1,Value,15,6.853999999999999,14.999999999999991,OK,False
11187,Spain,Food & Refreshment,8.24,5,Standard,28,10.5472,28.000000000000004,OK,True
11188,UK,Home Care,0.5,10,Premium,50,0.75,50.0,OK,False
11189,Germany,Personal Care,4.0,2,Value,15,4.6,14.999999999999991,OK,False
11190,Spain,Food & Refreshment,3.52,3,Value,12,3.942400000000001,12.00000000000001,OK,True
11191,Germany,Food & Refreshment,4.13,8,Premium,55,6.4015,55.00000000000001,OK,True
11192,Germany,Home Care,12.19,10,Premium,50,18.285,50.0,OK,False
11193,UK,Personal Care,4.56,5,Standard,30,5.928,30.000000000000004,OK,True
11194,Spain,Personal Care,3.28,4,Standard,30,4.264,30.000000000000004,OK,True
11195,France,Food & Refreshment,7.81,5,Standard,28,9.9968,28.000000000000004,OK,True
11196,UK,Food & Refreshment,13.05,10,Premium,55,20.227500000000003,55.00000000000001,OK,True
11197,France,Food & Refreshment,4.0,6,Standard,28,5.12,28.000000000000004,OK,True
11198,Germany,Personal Care,1.64,7,Standard,30,2.132,30.000000000000004,OK,True
11199,Germany,Home Care,5.67,9,Premium,50,8.504999999999999,49.99999999999998,OK,False
11200,UK,Home Care,11.34,1,Value,10,12.474,10.000000000000009,OK,True
11201,UK,Personal Care,8.49,4,Standard,30,11.037,30.000000000000004,OK,True
11202,France,Home Care,12.34,9,Premium,50,18.51,49.99999999999998,OK,False
11203,Spain,Food & Refreshment,14.41,5,Standard,28,18.4448,28.000000000000004,OK,True
11204,France,Home Care,11.99,8,Premium,50,17.985,50.0,OK,False
11205,UK,Home Care,9.26,1,Value,10,10.186,10.000000000000009,OK,True
11206,France,Home Care,7.65,4,Standard,25,9.5625,25.0,OK,False
11207,UK,Food & Refreshment,1.08,9,Premium,55,1.6740000000000002,55.00000000000001,OK,True
11208,France,Personal Care,14.77,1,Value,15,16.9855,14.999999999999991,OK,False
11209,UK,Food & Refreshment,6.06,1,Value,12,6.7872,12.00000000000001,OK,True
11210,UK,Personal Care,2.71,4,Standard,30,3.523,30.000000000000004,OK,True
11211,UK,Personal Care,10.17,3,Value,15,11.6955,14.999999999999991,OK,False
11212,Spain,Personal Care,4.62,7,Standard,30,6.006,30.000000000000004,OK,True
11213,France,Home Care,8.99,3,Value,10,9.889,10.000000000000009,OK,True
11214,France,Home Care,9.01,1,Value,10,9.911,10.000000000000009,OK,True
11215,France,Personal Care,6.96,10,Premium,60,11.136,60.00000000000001,OK,True
11216,UK,Personal Care,12.62,2,Value,15,14.512999999999998,14.999999999999991,OK,False
11217,France,Home Care,4.34,10,Premium,50,6.51,50.0,OK,False
11218,France,Food & Refreshment,7.01,4,Standard,28,8.9728,28.000000000000004,OK,True
11219,UK,Personal Care,8.3,1,Value,15,9.545,14.999999999999991,OK,False
11220,Germany,Food & Refreshment,10.12,1,Value,12,11.3344,12.00000000000001,OK,True
11221,UK,Home Care,11.87,8,Premium,50,17.805,50.0,OK,False
11222,France,Personal Care,6.22,7,Standard,30,8.086,30.000000000000004,OK,True
11223,UK,Food & Refreshment,9.87,8,Premium,55,15.2985,55.00000000000001,OK,True
11224,Germany,Food & Refreshment,2.68,4,Standard,28,3.4304,28.000000000000004,OK,True
11225,UK,Food & Refreshment,14.02,6,Standard,28,17.9456,28.000000000000004,OK,True
11226,France,Home Care,6.05,3,Value,10,6.655,10.000000000000009,OK,True
11227,Germany,Home Care,11.08,8,Premium,50,16.62,50.0,OK,False
11228,Spain,Food & Refreshment,0.79,4,Standard,28,1.0112,28.000000000000004,OK,True
11229,France,Food & Refreshment,3.48,3,Value,12,3.8976,12.00000000000001,OK,True
11230,Germany,Home Care,7.56,4,Standard,25,9.45,25.0,OK,False
11231,Germany,Food & Refreshment,13.23,6,Standard,28,16.9344,28.000000000000004,OK,True
11232,Spain,Food & Refreshment,8.15,7,Standard,28,10.432,28.000000000000004,OK,True
11233,UK,Home Care,13.98,7,Standard,25,17.475,25.0,OK,False
11234,UK,Food & Refreshment,7.52,4,Standard,28,9.6256,28.000000000000004,OK,True
11235,France,Food & Refreshment,7.61,8,Premium,55,11.7955,55.00000000000001,OK,True
11236,Spain,Food & Refreshment,2.24,7,Standard,28,2.8672000000000004,28.000000000000004,OK,True
11237,UK,Home Care,12.14,2,Value,10,13.354,10.000000000000009,OK,True
11238,Spain,Food & Refreshment,4.08,8,Premium,55,6.324000000000001,55.00000000000001,OK,True
11239,UK,Home Care,13.54,9,Premium,50,20.31,50.0,OK,False
11240,Germany,Home Care,13.71,5,Standard,25,17.137500000000003,25.00000000000002,OK,True
11241,UK,Personal Care,14.18,4,Standard,30,18.434,30.000000000000004,OK,True
11242,Spain,Personal Care,8.04,4,Standard,30,10.452,30.000000000000004,OK,True
11243,Germany,Food & Refreshment,10.32,4,Standard,28,13.2096,28.000000000000004,OK,True
11244,Germany,Home Care,11.79,6,Standard,25,14.7375,25.0,OK,False
11245,Germany,Personal Care,2.4,4,Standard,30,3.12,30.000000000000004,OK,True
11246,Spain,Food & Refreshment,9.21,7,Standard,28,11.788800000000002,28.000000000000004,OK,True
11247,France,Personal Care,1.0,7,Standard,30,1.3,30.000000000000004,OK,True
11248,France,Personal Care,7.71,5,Standard,30,10.023,30.000000000000004,OK,True
11249,France,Home Care,2.75,5,Standard,25,3.4375,25.0,OK,False
11250,Spain,Home Care,3.15,10,Premium,50,4.725,50.0,OK,False
11251,Germany,Personal Care,5.79,8,Premium,60,9.264,60.00000000000001,OK,True
11252,France,Personal Care,6.77,7,Standard,30,8.801,30.000000000000004,OK,True
11253,Spain,Home Care,9.54,7,Standard,25,11.925,25.0,OK,False
11254,France,Food & Refreshment,1.58,6,Standard,28,2.0224,28.000000000000004,OK,True
11255,UK,Home Care,7.8,7,Standard,25,9.75,25.0,OK,False
11256,France,Personal Care,3.15,7,Standard,30,4.095,30.000000000000004,OK,True
11257,France,Food & Refreshment,8.82,10,Premium,55,13.671,55.00000000000001,OK,True
11258,Germany,Personal Care,9.74,2,Value,15,11.201,14.999999999999991,OK,False
11259,Spain,Food & Refreshment,8.57,10,Premium,55,13.2835,55.00000000000001,OK,True
11260,Germany,Personal Care,11.21,2,Value,15,12.8915,14.999999999999991,OK,False
11261,Germany,Food & Refreshment,5.37,10,Premium,55,8.323500000000001,55.00000000000003,OK,True
11262,Germany,Food & Refreshment,11.59,7,Standard,28,14.8352,28.000000000000004,OK,True
11263,Germany,Personal Care,6.78,10,Premium,60,10.848,60.00000000000001,OK,True
11264,Germany,Food & Refreshment,7.52,7,Standard,28,9.6256,28.000000000000004,OK,True
11265,France,Home Care,9.9,7,Standard,25,12.375,25.0,OK,False
11266,Germany,Personal Care,0.77,5,Standard,30,1.001,30.000000000000004,OK,True
11267,Germany,Home Care,9.98,1,Value,10,10.978000000000002,10.000000000000009,OK,True
11268,Spain,Personal Care,9.47,2,Value,15,10.8905,14.999999999999991,OK,False
11269,UK,Food & Refreshment,4.99,9,Premium,55,7.734500000000001,55.00000000000001,OK,True
11270,France,Food & Refreshment,1.74,8,Premium,55,2.697,55.00000000000001,OK,True
11271,France,Food & Refreshment,1.82,8,Premium,55,2.821,55.00000000000001,OK,True
11272,France,Personal Care,13.89,10,Premium,60,22.224000000000004,60.00000000000003,OK,True
11273,Germany,Home Care,10.49,1,Value,10,11.539,10.000000000000009,OK,True
11274,Germany,Home Care,2.34,6,Standard,25,2.925,25.0,OK,False
11275,Germany,Personal Care,5.67,9,Premium,60,9.072,60.00000000000001,OK,True
11276,Spain,Personal Care,9.09,8,Premium,60,14.544,60.00000000000001,OK,True
11277,UK,Home Care,12.62,3,Value,10,13.882,10.000000000000009,OK,True
11278,Germany,Home Care,1.13,4,Standard,25,1.4125,25.0,OK,False
11279,UK,Home Care,3.93,3,Value,10,4.323,10.000000000000009,OK,True
11280,Spain,Home Care,13.4,6,Standard,25,16.75,25.0,OK,False
11281,France,Personal Care,0.63,9,Premium,60,1.008,60.00000000000001,OK,True
11282,Germany,Personal Care,3.42,8,Premium,60,5.472,60.00000000000001,OK,True
11283,UK,Food & Refreshment,14.41,10,Premium,55,22.3355,55.00000000000001,OK,True
11284,UK,Home Care,9.39,4,Standard,25,11.7375,25.0,OK,False
11285,Germany,Food & Refreshment,4.29,2,Value,12,4.8048,12.00000000000001,OK,True
11286,France,Personal Care,1.47,8,Premium,60,2.352,59.999999999999986,OK,False
11287,France,Personal Care,0.91,8,Premium,60,1.4560000000000002,60.00000000000001,OK,True
11288,France,Food & Refreshment,4.05,6,Standard,28,5.184,28.000000000000004,OK,True
11289,Spain,Home Care,13.28,8,Premium,50,19.92,50.0,OK,False
11290,UK,Home Care,6.53,9,Premium,50,9.795,50.0,OK,False
11291,UK,Home Care,10.94,1,Value,10,12.034,10.000000000000009,OK,True
11292,UK,Home Care,13.82,9,Premium,50,20.73,50.0,OK,False
11293,Spain,Food & Refreshment,6.42,2,Value,12,7.1904,12.00000000000001,OK,True
11294,UK,Food & Refreshment,3.27,1,Value,12,3.6624,12.00000000000001,OK,True
11295,Spain,Personal Care,8.0,8,Premium,60,12.8,60.00000000000001,OK,True
11296,France,Home Care,13.67,8,Premium,50,20.505,50.0,OK,False
11297,Germany,Home Care,12.16,4,Standard,25,15.2,25.0,OK,False
11298,UK,Home Care,1.45,8,Premium,50,2.175,50.0,OK,False
11299,UK,Food & Refreshment,10.54,7,Standard,28,13.4912,28.000000000000004,OK,True
11300,France,Home Care,8.79,2,Value,10,9.669,10.000000000000009,OK,True
11301,Germany,Food & Refreshment,13.66,5,Standard,28,17.4848,28.000000000000004,OK,True
11302,Spain,Home Care,2.28,10,Premium,50,3.42,50.0,OK,False
11303,Germany,Home Care,8.24,4,Standard,25,10.3,25.0,OK,False
11304,France,Personal Care,13.25,3,Value,15,15.2375,14.999999999999991,OK,False
11305,France,Home Care,6.45,1,Value,10,7.095000000000001,10.000000000000009,OK,True
11306,Germany,Home Care,7.49,5,Standard,25,9.3625,25.0,OK,False
11307,Spain,Personal Care,1.52,10,Premium,60,2.4320000000000004,60.00000000000003,OK,True
11308,Spain,Food & Refreshment,4.53,8,Premium,55,7.0215000000000005,55.00000000000001,OK,True
11309,UK,Food & Refreshment,5.21,9,Premium,55,8.0755,55.00000000000001,OK,True
11310,Spain,Home Care,14.2,7,Standard,25,17.75,25.0,OK,False
11311,Germany,Food & Refreshment,4.6,1,Value,12,5.152,12.00000000000001,OK,True
11312,France,Home Care,7.18,1,Value,10,7.898000000000001,10.000000000000009,OK,True
11313,UK,Personal Care,10.23,1,Value,15,11.7645,14.999999999999991,OK,False
11314,UK,Personal Care,2.85,2,Value,15,3.2775,14.999999999999991,OK,False
11315,France,Home Care,7.55,1,Value,10,8.305,10.000000000000009,OK,True
11316,Spain,Personal Care,11.21,4,Standard,30,14.573000000000002,30.000000000000004,OK,True
11317,France,Personal Care,13.07,10,Premium,60,20.912000000000003,60.00000000000001,OK,True
11318,Spain,Home Care,9.58,9,Premium,50,14.37,50.0,OK,False
11319,France,Home Care,10.2,4,Standard,25,12.75,25.0,OK,False
11320,Germany,Personal Care,2.33,4,Standard,30,3.0290000000000004,30.000000000000004,OK,True
11321,Spain,Food & Refreshment,14.21,7,Standard,28,18.1888,28.000000000000004,OK,True
11322,Germany,Food & Refreshment,2.42,9,Premium,55,3.751,55.00000000000001,OK,True
11323,UK,Home Care,11.73,7,Standard,25,14.6625,25.0,OK,False
11324,France,Home Care,4.34,1,Value,10,4.774,10.000000000000009,OK,True
11325,UK,Food & Refreshment,14.04,1,Value,12,15.7248,12.00000000000001,OK,True
11326,UK,Personal Care,10.94,4,Standard,30,14.222,30.000000000000004,OK,True
11327,UK,Food & Refreshment,11.43,4,Standard,28,14.6304,28.000000000000004,OK,True
11328,UK,Food & Refreshment,3.68,1,Value,12,4.121600000000001,12.00000000000001,OK,True
11329,France,Food & Refreshment,6.92,6,Standard,28,8.8576,28.000000000000004,OK,True
11330,UK,Food & Refreshment,9.46,10,Premium,55,14.663000000000002,55.00000000000001,OK,True
11331,France,Home Care,11.66,2,Value,10,12.826,10.000000000000009,OK,True
11332,France,Home Care,2.01,5,Standard,25,2.5124999999999997,25.0,OK,False
11333,Germany,Personal Care,14.45,8,Premium,60,23.12,60.00000000000001,OK,True
